LeMond, Revolution,FW 50,HW 02,26-Jul,17:19:59,Alt 30,Temp 25,Hum 43,Tire 2105,CF 150
0:35:01,36.2,18.1,259,147,98,519,0,,,
0:35:02,36.2,18.1,266,147,98,519,0,,,
0:35:03,36.3,18.1,268,147,98,520,0,,,
0:35:04,36.3,18.1,255,147,98,520,0,,,
0:35:05,36.2,18.1,259,147,98,520,0,,,
0:35:06,36.3,18.1,261,148,98,521,0,,,
0:35:07,36.2,18.1,253,148,98,521,0,,,
0:35:08,36.2,18.1,259,147,98,521,0,,,
0:35:09,36.2,18.1,259,148,98,521,0,,,
0:35:10,36.2,18.2,259,147,98,522,0,,,
0:35:11,36.2,18.2,259,147,98,522,0,,,
0:35:12,36.2,18.2,259,147,98,522,0,,,
0:35:13,36.2,18.2,259,147,98,523,0,,,
0:35:14,36.2,18.2,259,146,98,523,0,,,
0:35:15,36.2,18.2,259,146,98,523,0,,,
0:35:16,36.2,18.2,259,147,98,524,0,,,
0:35:17,36.2,18.2,266,146,98,524,0,,,
0:35:18,36.3,18.2,268,147,98,524,0,,,
0:35:19,36.3,18.2,261,147,98,524,0,,,
0:35:20,36.3,18.3,261,147,98,525,0,,,
0:35:21,36.3,18.3,261,147,98,525,0,,,
0:35:22,36.3,18.3,268,147,98,525,0,,,
0:35:23,36.5,18.3,270,147,98,526,0,,,
0:35:24,36.5,18.3,263,147,98,526,0,,,
0:35:25,36.5,18.3,263,147,98,526,0,,,
0:35:26,36.5,18.3,270,147,98,527,0,,,
0:35:27,36.6,18.3,272,147,99,527,0,,,
0:35:28,36.6,18.3,272,147,99,527,0,,,
0:35:29,36.7,18.3,274,147,99,528,0,,,
0:35:30,36.7,18.4,274,147,99,528,0,,,
0:35:31,36.8,18.4,283,147,100,528,0,,,
0:35:32,37,18.4,279,148,100,529,0,,,
0:35:33,37,18.4,272,148,99,529,0,,,
0:35:34,37,18.4,266,147,99,529,0,,,
0:35:35,36.8,18.4,263,147,99,529,0,,,
0:35:36,36.8,18.4,263,147,99,530,0,,,
0:35:37,36.7,18.4,268,147,99,530,0,,,
0:35:38,36.8,18.4,277,147,99,530,0,,,
0:35:39,36.8,18.4,257,147,99,531,0,,,
0:35:40,36.6,18.5,246,147,98,531,0,,,
0:35:41,36.5,18.5,257,147,98,531,0,,,
0:35:42,36.5,18.5,270,147,98,532,0,,,
0:35:43,36.6,18.5,272,147,99,532,0,,,
0:35:44,36.6,18.5,272,147,99,532,0,,,
0:35:45,36.7,18.5,268,147,99,533,0,,,
0:35:46,36.6,18.5,252,147,98,533,0,,,
0:35:47,36.5,18.5,263,148,99,533,0,,,
0:35:48,36.6,18.5,272,148,99,533,0,,,
0:35:49,36.6,18.5,272,148,99,534,0,,,
0:35:50,36.7,18.6,288,149,100,534,0,,,
0:35:51,37,18.6,292,149,100,534,0,,,
0:35:52,37.1,18.6,288,149,100,535,0,,,
0:35:53,37.2,18.6,290,149,100,535,0,,,
0:35:54,37.3,18.6,292,149,101,535,0,,,
0:35:55,37.5,18.6,288,150,101,536,0,,,
0:35:56,37.5,18.6,295,150,102,536,0,,,
0:35:57,37.7,18.6,292,150,101,536,0,,,
0:35:58,37.6,18.6,270,149,101,537,0,,,
0:35:59,37.5,18.6,274,149,101,537,0,,,
0:36:00,37.5,18.7,274,150,101,537,0,,,
0:36:01,37.3,18.7,272,150,101,538,0,,,
0:36:02,37.3,18.7,279,150,101,538,0,,,
0:36:03,37.3,18.7,286,150,101,538,0,,,
0:36:04,37.5,18.7,301,150,101,539,0,,,
0:36:05,37.7,18.7,299,150,102,539,0,,,
0:36:06,37.7,18.7,286,151,102,539,0,,,
0:36:07,37.7,18.7,299,152,102,540,0,,,
0:36:08,38,18.7,304,152,102,540,0,,,
0:36:09,38,18.7,290,152,103,540,0,,,
0:36:10,38,18.8,290,152,103,541,0,,,
0:36:11,38,18.8,290,152,102,541,0,,,
0:36:12,38,18.8,290,153,102,541,0,,,
0:36:13,38,18.8,290,153,102,542,0,,,
0:36:14,38,18.8,290,153,102,542,0,,,
0:36:15,38,18.8,290,153,102,542,0,,,
0:36:16,38,18.8,277,153,102,543,0,,,
0:36:17,37.7,18.8,272,154,102,543,0,,,
0:36:18,37.7,18.8,293,154,102,543,0,,,
0:36:19,37.8,18.8,295,154,102,544,0,,,
0:36:20,37.8,18.9,288,153,102,544,0,,,
0:36:21,37.8,18.9,288,153,102,544,0,,,
0:36:22,37.8,18.9,281,153,102,545,0,,,
0:36:23,37.7,18.9,279,153,102,545,0,,,
0:36:24,37.7,18.9,286,154,102,545,0,,,
0:36:25,37.7,18.9,293,154,102,546,0,,,
0:36:26,37.8,18.9,295,154,102,546,0,,,
0:36:27,37.8,18.9,288,154,102,546,0,,,
0:36:28,37.8,18.9,295,154,102,547,0,,,
0:36:29,38,18.9,290,154,102,547,0,,,
0:36:30,37.8,19,281,154,102,547,0,,,
0:36:31,37.8,19,288,154,102,548,0,,,
0:36:32,37.8,19,288,154,102,548,0,,,
0:36:33,37.8,19,288,154,102,548,0,,,
0:36:34,37.8,19,295,154,102,549,0,,,
0:36:35,38,19,297,155,102,549,0,,,
0:36:36,38,19,290,155,102,549,0,,,
0:36:37,38,19,290,155,103,550,0,,,
0:36:38,38,19,297,156,103,550,0,,,
0:36:39,38.1,19,293,156,102,551,0,,,
0:36:40,38,19.1,284,156,102,551,0,,,
0:36:41,38,19.1,297,157,103,551,0,,,
0:36:42,38.1,19.1,313,157,103,552,0,,,
0:36:43,38.3,19.1,311,157,103,552,0,,,
0:36:44,38.3,19.1,304,157,104,552,0,,,
0:36:45,38.5,19.1,314,157,104,553,0,,,
0:36:46,38.6,19.1,316,157,104,553,0,,,
0:36:47,38.7,19.1,312,157,104,553,0,,,
0:36:48,38.7,19.1,305,157,104,554,0,,,
0:36:49,38.7,19.1,305,157,104,554,0,,,
0:36:50,38.7,19.2,305,158,104,554,0,,,
0:36:51,38.7,19.2,305,158,104,555,0,,,
0:36:52,38.7,19.2,319,158,105,555,0,,,
0:36:53,39,19.2,323,158,105,556,0,,,
0:36:54,39,19.2,302,158,105,556,0,,,
0:36:55,38.9,19.2,293,158,104,556,0,,,
0:36:56,38.7,19.2,305,158,104,557,0,,,
0:36:57,38.9,19.2,307,158,104,557,0,,,
0:36:58,38.7,19.2,298,158,104,557,0,,,
0:36:59,38.7,19.2,312,158,104,558,0,,,
0:37:00,38.9,19.3,314,158,105,558,0,,,
0:37:01,38.9,19.3,314,158,105,558,0,,,
0:37:02,39,19.3,323,158,105,559,0,,,
0:37:03,39.1,19.3,319,158,105,559,0,,,
0:37:04,39.1,19.3,305,159,105,559,0,,,
0:37:05,39,19.3,302,159,105,560,0,,,
0:37:06,39,19.3,302,158,104,560,0,,,
0:37:07,38.9,19.3,300,158,105,560,0,,,
0:37:08,38.9,19.3,321,158,105,561,0,,,
0:37:09,39.1,19.3,326,159,105,561,0,,,
0:37:10,39.1,19.4,305,159,105,562,0,,,
0:37:11,39,19.4,302,159,105,562,0,,,
0:37:12,39,19.4,309,159,105,562,0,,,
0:37:13,39,19.4,316,159,105,563,0,,,
0:37:14,39.1,19.4,305,160,105,563,0,,,
0:37:15,38.9,19.4,265,160,104,563,0,,,
0:37:16,38.3,19.4,249,160,102,564,0,,,
0:37:17,38,19.4,263,160,102,564,0,,,
0:37:18,37.8,19.4,268,160,102,564,0,,,
0:37:19,37.6,19.4,256,160,101,565,0,,,
0:37:20,37.3,19.5,259,160,100,565,0,,,
0:37:21,37.2,19.5,257,159,99,565,0,,,
0:37:22,37,19.5,252,159,99,565,0,,,
0:37:23,36.8,19.5,263,159,99,566,0,,,
0:37:24,36.8,19.5,263,159,99,566,0,,,
0:37:25,36.7,19.5,255,158,98,566,0,,,
0:37:26,36.6,19.5,259,159,99,567,0,,,
0:37:27,36.6,19.5,266,158,99,567,0,,,
0:37:28,36.6,19.5,272,158,99,567,0,,,
0:37:29,36.7,19.5,274,159,99,568,0,,,
0:37:30,36.7,19.6,268,159,99,568,0,,,
0:37:31,36.7,19.6,268,159,99,568,0,,,
0:37:32,36.7,19.6,274,159,99,569,0,,,
0:37:33,36.8,19.6,277,159,99,569,0,,,
0:37:34,36.8,19.6,270,160,99,569,0,,,
0:37:35,36.8,19.6,270,160,99,569,0,,,
0:37:36,36.8,19.6,277,160,99,570,0,,,
0:37:37,37,19.6,272,160,100,570,0,,,
0:37:38,36.8,19.6,270,160,100,570,0,,,
0:37:39,37,19.6,292,160,100,571,0,,,
0:37:40,37.2,19.7,290,160,100,571,0,,,
0:37:41,37.2,19.7,290,160,101,571,0,,,
0:37:42,37.5,19.7,288,160,101,572,0,,,
0:37:43,37.3,19.7,272,160,101,572,0,,,
0:37:44,37.3,19.7,272,160,101,572,0,,,
0:37:45,37.2,19.7,270,160,100,573,0,,,
0:37:46,37.2,19.7,277,160,100,573,0,,,
0:37:47,37.2,19.7,277,160,100,573,0,,,
0:37:48,37.2,19.7,270,160,100,574,0,,,
0:37:49,37.1,19.7,261,159,100,574,0,,,
0:37:50,37,19.8,272,159,100,574,0,,,
0:37:51,37.1,19.8,281,159,100,575,0,,,
0:37:52,37.1,19.8,274,159,100,575,0,,,
0:37:53,37.1,19.8,281,159,100,575,0,,,
0:37:54,37.2,19.8,277,158,100,576,0,,,
0:37:55,37.1,19.8,268,158,100,576,0,,,
0:37:56,37.1,19.8,274,158,100,576,0,,,
0:37:57,37.1,19.8,268,158,100,577,0,,,
0:37:58,37,19.8,266,157,100,577,0,,,
0:37:59,37,19.8,266,157,99,577,0,,,
0:38:00,36.8,19.9,257,157,99,577,0,,,
0:38:01,36.7,19.9,261,156,99,578,0,,,
0:38:02,36.7,19.9,268,156,99,578,0,,,
0:38:03,36.7,19.9,274,156,99,578,0,,,
0:38:04,36.8,19.9,277,156,99,579,0,,,
0:38:05,36.8,19.9,263,155,99,579,0,,,
0:38:06,36.7,19.9,268,155,99,579,0,,,
0:38:07,36.8,19.9,277,155,99,580,0,,,
0:38:08,36.8,19.9,270,155,99,580,0,,,
0:38:09,36.8,19.9,263,154,99,580,0,,,
0:38:10,36.7,20,268,154,99,581,0,,,
0:38:11,36.8,20,277,154,99,581,0,,,
0:38:12,36.8,20,283,153,100,581,0,,,
0:38:13,37.1,20,301,153,100,582,0,,,
0:38:14,37.3,20,286,153,101,582,0,,,
0:38:15,37.2,20,277,153,101,582,0,,,
0:38:16,37.3,20,292,153,101,583,0,,,
0:38:17,37.5,20,295,153,101,583,0,,,
0:38:18,37.6,20,297,153,102,583,0,,,
0:38:19,37.7,20,293,153,101,584,0,,,
0:38:20,37.7,20.1,272,153,101,584,0,,,
0:38:21,37.5,20.1,268,153,101,584,0,,,
0:38:22,37.5,20.1,281,153,101,585,0,,,
0:38:23,37.5,20.1,274,153,101,585,0,,,
0:38:24,37.3,20.1,272,153,101,585,0,,,
0:38:25,37.3,20.1,272,153,100,585,0,,,
0:38:26,37.2,20.1,270,153,100,586,0,,,
0:38:27,37.2,20.1,277,153,100,586,0,,,
0:38:28,37.2,20.1,270,153,100,586,0,,,
0:38:29,37.1,20.1,261,153,100,587,0,,,
0:38:30,37,20.2,266,153,100,587,0,,,
0:38:31,37,20.2,272,153,100,587,0,,,
0:38:32,37,20.2,279,153,100,588,0,,,
0:38:33,37.1,20.2,281,153,100,588,0,,,
0:38:34,37.1,20.2,274,153,100,588,0,,,
0:38:35,37.1,20.2,274,153,100,589,0,,,
0:38:36,37.1,20.2,274,152,100,589,0,,,
0:38:37,37.1,20.2,274,152,100,589,0,,,
0:38:38,37.1,20.2,274,152,100,590,0,,,
0:38:39,37.1,20.2,274,152,100,590,0,,,
0:38:40,37.1,20.3,274,152,100,590,0,,,
0:38:41,37.1,20.3,274,152,100,591,0,,,
0:38:42,37.1,20.3,281,151,100,591,0,,,
0:38:43,37.2,20.3,297,151,101,591,0,,,
0:38:44,37.5,20.3,315,151,102,592,0,,,
0:38:45,37.8,20.3,322,151,103,592,0,,,
0:38:46,38.1,20.3,306,151,103,592,0,,,
0:38:47,38.1,20.3,293,151,103,593,0,,,
0:38:48,38.1,20.3,286,152,103,593,0,,,
0:38:49,38,20.3,284,152,102,593,0,,,
0:38:50,38,20.4,290,152,102,594,0,,,
0:38:51,38,20.4,297,152,102,594,0,,,
0:38:52,38.1,20.4,306,152,103,594,0,,,
0:38:53,38.2,20.4,309,152,103,595,0,,,
0:38:54,38.3,20.4,304,152,103,595,0,,,
0:38:55,38.3,20.4,297,153,103,595,0,,,
0:38:56,38.3,20.4,297,153,103,596,0,,,
0:38:57,38.3,20.4,297,153,103,596,0,,,
0:38:58,38.3,20.4,291,153,103,596,0,,,
0:38:59,38.2,20.4,288,153,103,597,0,,,
0:39:00,38.2,20.5,302,153,103,597,0,,,
0:39:01,38.3,20.5,304,153,103,597,0,,,
0:39:02,38.3,20.5,297,154,103,598,0,,,
0:39:03,38.3,20.5,291,154,103,598,0,,,
0:39:04,38.2,20.5,281,155,103,598,0,,,
0:39:05,38.1,20.5,286,156,103,599,0,,,
0:39:06,38.1,20.5,293,156,103,599,0,,,
0:39:07,38.1,20.5,293,156,103,599,0,,,
0:39:08,38.1,20.5,293,156,103,600,0,,,
0:39:09,38.1,20.5,293,156,103,600,0,,,
0:39:10,38.1,20.6,293,156,103,600,0,,,
0:39:11,38.1,20.6,300,156,103,601,0,,,
0:39:12,38.2,20.6,302,157,103,601,0,,,
0:39:13,38.2,20.6,302,157,103,602,0,,,
0:39:14,38.3,20.6,297,157,103,602,0,,,
0:39:15,38.2,20.6,281,158,103,602,0,,,
0:39:16,38.1,20.6,279,158,102,603,0,,,
0:39:17,38,20.6,290,158,103,603,0,,,
0:39:18,38.1,20.6,306,158,103,603,0,,,
0:39:19,38.2,20.6,309,158,103,604,0,,,
0:39:20,38.3,20.7,291,158,103,604,0,,,
0:39:21,38.1,20.7,258,158,102,604,0,,,
0:39:22,37.7,20.7,252,158,101,604,0,,,
0:39:23,37.5,20.7,281,158,101,605,0,,,
0:39:24,37.7,20.7,306,158,102,605,0,,,
0:39:25,37.8,20.7,302,158,102,606,0,,,
0:39:26,38,20.7,297,158,102,606,0,,,
0:39:27,38,20.7,290,159,102,606,0,,,
0:39:28,38,20.7,290,159,102,607,0,,,
0:39:29,38,20.7,277,159,102,607,0,,,
0:39:30,37.7,20.8,272,159,102,607,0,,,
0:39:31,37.7,20.8,279,160,101,607,0,,,
0:39:32,37.6,20.8,277,160,101,608,0,,,
0:39:33,37.6,20.8,283,160,101,608,0,,,
0:39:34,37.6,20.8,290,161,101,608,0,,,
0:39:35,37.7,20.8,286,161,102,609,0,,,
0:39:36,37.6,20.8,283,161,102,609,0,,,
0:39:37,37.7,20.8,293,161,102,609,0,,,
0:39:38,37.7,20.8,306,162,103,610,0,,,
0:39:39,38.1,20.8,313,162,103,610,0,,,
0:39:40,38.1,20.9,293,163,103,611,0,,,
0:39:41,38.1,20.9,286,163,102,611,0,,,
0:39:42,38,20.9,290,163,103,611,0,,,
0:39:43,38.1,20.9,300,163,103,612,0,,,
0:39:44,38.1,20.9,300,163,103,612,0,,,
0:39:45,38.2,20.9,309,163,104,612,0,,,
0:39:46,38.3,20.9,304,164,104,613,0,,,
0:39:47,38.3,20.9,304,164,104,613,0,,,
0:39:48,38.5,20.9,314,164,104,613,0,,,
0:39:49,38.6,20.9,316,164,104,614,0,,,
0:39:50,38.7,21,312,164,104,614,0,,,
0:39:51,38.7,21,305,164,104,614,0,,,
0:39:52,38.7,21,305,164,104,615,0,,,
0:39:53,38.7,21,305,164,104,615,0,,,
0:39:54,38.7,21,312,165,105,615,0,,,
0:39:55,38.9,21,314,165,105,616,0,,,
0:39:56,38.9,21,307,165,105,616,0,,,
0:39:57,38.9,21,300,164,104,617,0,,,
0:39:58,38.7,21,291,165,104,617,0,,,
0:39:59,38.6,21,288,165,104,617,0,,,
0:40:00,38.5,21.1,293,164,104,618,0,,,
0:40:01,38.5,21.1,293,164,103,618,0,,,
0:40:02,38.3,21.1,290,164,103,618,0,,,
0:40:03,38.3,21.1,297,164,103,619,0,,,
0:40:04,38.3,21.1,291,164,103,619,0,,,
0:40:05,38.2,21.1,288,164,103,619,0,,,
0:40:06,38.2,21.1,302,164,103,620,0,,,
0:40:07,38.3,21.1,304,164,103,620,0,,,
0:40:08,38.3,21.1,297,164,103,620,0,,,
0:40:09,38.3,21.1,304,164,104,621,0,,,
0:40:10,38.5,21.2,307,164,104,621,0,,,
0:40:11,38.5,21.2,300,164,104,621,0,,,
0:40:12,38.5,21.2,300,164,104,622,0,,,
0:40:13,38.5,21.2,307,165,104,622,0,,,
0:40:14,38.6,21.2,316,165,104,622,0,,,
0:40:15,38.7,21.2,319,165,104,623,0,,,
0:40:16,38.9,21.2,314,165,105,623,0,,,
0:40:17,38.9,21.2,307,165,105,624,0,,,
0:40:18,38.9,21.2,307,164,105,624,0,,,
0:40:19,38.9,21.2,307,164,105,624,0,,,
0:40:20,38.9,21.3,307,164,105,625,0,,,
0:40:21,38.9,21.3,307,164,105,625,0,,,
0:40:22,38.9,21.3,314,165,105,625,0,,,
0:40:23,39,21.3,316,164,105,626,0,,,
0:40:24,39,21.3,309,164,105,626,0,,,
0:40:25,39,21.3,309,164,105,626,0,,,
0:40:26,39,21.3,309,164,105,627,0,,,
0:40:27,39,21.3,309,164,105,627,0,,,
0:40:28,39,21.3,316,164,105,627,0,,,
0:40:29,39.1,21.3,312,164,105,628,0,,,
0:40:30,39,21.4,302,164,105,628,0,,,
0:40:31,39,21.4,324,165,106,629,0,,,
0:40:32,39.2,21.4,328,165,106,629,0,,,
0:40:33,39.2,21.4,321,165,106,629,0,,,
0:40:34,39.4,21.4,331,165,107,630,0,,,
0:40:35,39.5,21.4,334,165,107,630,0,,,
0:40:36,39.6,21.4,322,165,106,630,0,,,
0:40:37,39.5,21.4,312,166,106,631,0,,,
0:40:38,39.5,21.4,326,166,107,631,0,,,
0:40:39,39.6,21.5,322,166,106,632,0,,,
0:40:40,39.5,21.5,305,166,106,632,0,,,
0:40:41,39.4,21.5,303,166,105,632,0,,,
0:40:42,39.2,21.5,300,166,105,633,0,,,
0:40:43,39.1,21.5,291,166,105,633,0,,,
0:40:44,38.9,21.5,300,167,105,633,0,,,
0:40:45,39,21.5,323,167,105,634,0,,,
0:40:46,39.1,21.5,326,167,106,634,0,,,
0:40:47,39.2,21.5,321,167,106,634,0,,,
0:40:48,39.2,21.5,307,167,105,635,0,,,
0:40:49,39.1,21.6,312,167,106,635,0,,,
0:40:50,39.2,21.6,314,167,106,636,0,,,
0:40:51,39.1,21.6,305,167,105,636,0,,,
0:40:52,39.1,21.6,312,167,105,636,0,,,
0:40:53,39.1,21.6,298,167,105,637,0,,,
0:40:54,38.9,21.6,286,167,104,637,0,,,
0:40:55,38.7,21.6,298,168,104,637,0,,,
0:40:56,38.7,21.6,298,168,104,638,0,,,
0:40:57,38.6,21.6,295,168,104,638,0,,,
0:40:58,38.6,21.6,295,168,104,638,0,,,
0:40:59,38.5,21.7,293,168,104,639,0,,,
0:41:00,38.5,21.7,293,168,103,639,0,,,
0:41:01,38.3,21.7,256,168,102,639,0,,,
0:41:02,37.7,21.7,238,168,101,640,0,,,
0:41:03,37.5,21.7,254,168,100,640,0,,,
0:41:04,37.2,21.7,250,168,100,640,0,,,
0:41:05,37,21.7,239,168,99,640,0,,,
0:41:06,36.6,21.7,239,168,98,641,0,,,
0:41:07,36.5,21.7,263,168,98,641,0,,,
0:41:08,36.6,21.7,266,168,98,641,0,,,
0:41:09,36.5,21.8,263,168,98,642,0,,,
0:41:10,36.6,21.8,279,168,99,642,0,,,
0:41:11,36.7,21.8,274,168,99,642,0,,,
0:41:12,36.7,21.8,268,168,99,643,0,,,
0:41:13,36.7,21.8,268,168,99,643,0,,,
0:41:14,36.7,21.8,261,168,99,643,0,,,
0:41:15,36.6,21.8,259,168,99,643,0,,,
0:41:16,36.6,21.8,259,168,98,644,0,,,
0:41:17,36.5,21.8,250,168,98,644,0,,,
0:41:18,36.3,21.8,261,168,98,644,0,,,
0:41:19,36.5,21.9,263,167,98,645,0,,,
0:41:20,36.3,21.9,255,168,98,645,0,,,
0:41:21,36.3,21.9,261,168,98,645,0,,,
0:41:22,36.3,21.9,268,167,98,646,0,,,
0:41:23,36.5,21.9,263,167,98,646,0,,,
0:41:24,36.3,21.9,248,167,98,646,0,,,
0:41:25,36.2,21.9,253,167,98,646,0,,,
0:41:26,36.2,21.9,266,167,98,647,0,,,
0:41:27,36.3,21.9,261,167,98,647,0,,,
0:41:28,36.2,21.9,253,167,98,647,0,,,
0:41:29,36.2,22,259,167,97,648,0,,,
0:41:30,36.2,22,253,167,98,648,0,,,
0:41:31,36.1,22,257,167,98,648,0,,,
0:41:32,36.2,22,266,167,98,649,0,,,
0:41:33,36.2,22,259,167,98,649,0,,,
0:41:34,36.2,22,259,167,97,649,0,,,
0:41:35,36.2,22,253,166,97,649,0,,,
0:41:36,36.1,22,250,166,97,650,0,,,
0:41:37,36.1,22,257,166,97,650,0,,,
0:41:38,36.1,22,257,167,97,650,0,,,
0:41:39,36.1,22.1,257,166,97,651,0,,,
0:41:40,36.1,22.1,263,166,97,651,0,,,
0:41:41,36.2,22.1,259,166,98,651,0,,,
0:41:42,36.1,22.1,257,166,97,652,0,,,
0:41:43,36.2,22.1,266,166,98,652,0,,,
0:41:44,36.2,22.1,259,166,98,652,0,,,
0:41:45,36.2,22.1,259,166,97,652,0,,,
0:41:46,36.2,22.1,259,166,98,653,0,,,
0:41:47,36.2,22.1,259,165,98,653,0,,,
0:41:48,36.2,22.1,259,165,98,653,0,,,
0:41:49,36.2,22.2,259,164,98,654,0,,,
0:41:50,36.2,22.2,253,164,97,654,0,,,
0:41:51,36.1,22.2,250,164,97,654,0,,,
0:41:52,36.1,22.2,250,164,97,655,0,,,
0:41:53,35.9,22.2,255,164,97,655,0,,,
0:41:54,36.1,22.2,263,164,97,655,0,,,
0:41:55,36.1,22.2,257,163,97,655,0,,,
0:41:56,36.1,22.2,250,163,97,656,0,,,
0:41:57,35.9,22.2,255,162,97,656,0,,,
0:41:58,36.1,22.2,270,162,98,656,0,,,
0:41:59,36.2,22.2,279,162,98,657,0,,,
0:42:00,36.5,22.3,263,162,98,657,0,,,
0:42:01,36.2,22.3,246,162,98,657,0,,,
0:42:02,36.2,22.3,253,162,97,658,0,,,
0:42:03,36.1,22.3,250,162,97,658,0,,,
0:42:04,36.1,22.3,263,161,97,658,0,,,
0:42:05,36.2,22.3,266,162,98,658,0,,,
0:42:06,36.2,22.3,266,161,98,659,0,,,
0:42:07,36.3,22.3,268,161,98,659,0,,,
0:42:08,36.3,22.3,261,161,98,659,0,,,
0:42:09,36.3,22.3,255,161,98,660,0,,,
0:42:10,36.2,22.4,253,161,98,660,0,,,
0:42:11,36.2,22.4,253,161,97,660,0,,,
0:42:12,36.1,22.4,244,161,97,661,0,,,
0:42:13,35.9,22.4,255,161,97,661,0,,,
0:42:14,36.1,22.4,257,161,97,661,0,,,
0:42:15,35.9,22.4,242,160,97,661,0,,,
0:42:16,35.8,22.4,246,160,97,662,0,,,
0:42:17,35.8,22.4,266,160,97,662,0,,,
0:42:18,36.1,22.4,270,160,97,662,0,,,
0:42:19,36.1,22.4,257,160,97,663,0,,,
0:42:20,36.1,22.5,244,160,97,663,0,,,
0:42:21,35.8,22.5,240,160,97,663,0,,,
0:42:22,35.8,22.5,253,160,96,663,0,,,
0:42:23,35.8,22.5,246,160,96,664,0,,,
0:42:24,35.7,22.5,238,160,96,664,0,,,
0:42:25,35.6,22.5,242,160,96,664,0,,,
0:42:26,35.6,22.5,249,160,96,665,0,,,
0:42:27,35.6,22.5,249,159,96,665,0,,,
0:42:28,35.6,22.5,255,160,96,665,0,,,
0:42:29,35.7,22.5,251,159,96,665,0,,,
0:42:30,35.6,22.5,242,159,96,666,0,,,
0:42:31,35.6,22.6,242,159,95,666,0,,,
0:42:32,35.4,22.6,240,159,95,666,0,,,
0:42:33,35.4,22.6,240,160,95,667,0,,,
0:42:34,35.3,22.6,244,159,95,667,0,,,
0:42:35,35.4,22.6,253,159,96,667,0,,,
0:42:36,35.4,22.6,240,158,95,667,0,,,
0:42:37,35.3,22.6,238,158,95,668,0,,,
0:42:38,35.3,22.6,251,158,96,668,0,,,
0:42:39,35.4,22.6,253,158,96,668,0,,,
0:42:40,35.4,22.6,253,158,96,669,0,,,
0:42:41,35.6,22.6,261,158,96,669,0,,,
0:42:42,35.7,22.7,257,158,96,669,0,,,
0:42:43,35.7,22.7,251,158,96,669,0,,,
0:42:44,35.7,22.7,257,158,96,670,0,,,
0:42:45,35.8,22.7,259,158,97,670,0,,,
0:42:46,35.8,22.7,253,157,97,670,0,,,
0:42:47,35.8,22.7,259,157,97,671,0,,,
0:42:48,35.9,22.7,261,156,97,671,0,,,
0:42:49,35.9,22.7,248,156,97,671,0,,,
0:42:50,35.8,22.7,259,156,97,672,0,,,
0:42:51,36.1,22.7,270,155,97,672,0,,,
0:42:52,36.1,22.7,257,155,97,672,0,,,
0:42:53,36.1,22.8,257,154,97,672,0,,,
0:42:54,36.1,22.8,257,154,97,673,0,,,
0:42:55,36.1,22.8,244,153,97,673,0,,,
0:42:56,35.8,22.8,246,153,97,673,0,,,
0:42:57,35.9,22.8,268,153,98,674,0,,,
0:42:58,36.1,22.8,270,153,97,674,0,,,
0:42:59,36.2,22.8,266,154,98,674,0,,,
0:43:00,36.2,22.8,266,154,98,675,0,,,
0:43:01,36.3,22.8,274,154,98,675,0,,,
0:43:02,36.5,22.8,270,155,98,675,0,,,
0:43:03,36.5,22.9,270,155,98,676,0,,,
0:43:04,36.6,22.9,266,155,98,676,0,,,
0:43:05,36.5,22.9,257,155,98,676,0,,,
0:43:06,36.5,22.9,257,156,98,676,0,,,
0:43:07,36.3,22.9,255,156,98,677,0,,,
0:43:08,36.3,22.9,268,156,98,677,0,,,
0:43:09,36.5,22.9,270,157,98,677,0,,,
0:43:10,36.5,22.9,263,157,98,678,0,,,
0:43:11,36.5,22.9,263,158,98,678,0,,,
0:43:12,36.5,22.9,263,158,98,678,0,,,
0:43:13,36.5,23,257,158,98,679,0,,,
0:43:14,36.3,23,248,158,98,679,0,,,
0:43:15,36.2,23,253,158,98,679,0,,,
0:43:16,36.2,23,253,158,97,679,0,,,
0:43:17,36.1,23,250,158,97,680,0,,,
0:43:18,36.1,23,250,159,97,680,0,,,
0:43:19,35.9,23,255,159,97,680,0,,,
0:43:20,36.1,23,257,159,97,681,0,,,
0:43:21,35.9,23,255,159,97,681,0,,,
0:43:22,36.1,23,257,159,97,681,0,,,
0:43:23,35.9,23,242,159,97,681,0,,,
0:43:24,35.8,23.1,246,159,96,682,0,,,
0:43:25,35.8,23.1,246,159,96,682,0,,,
0:43:26,35.7,23.1,244,159,96,682,0,,,
0:43:27,35.7,23.1,244,159,96,683,0,,,
0:43:28,35.6,23.1,249,159,96,683,0,,,
0:43:29,35.7,23.1,263,159,97,683,0,,,
0:43:30,35.8,23.1,253,158,96,683,0,,,
0:43:31,35.7,23.1,244,158,96,684,0,,,
0:43:32,35.7,23.1,244,157,96,684,0,,,
0:43:33,35.6,23.1,242,157,96,684,0,,,
0:43:34,35.6,23.1,249,156,96,685,0,,,
0:43:35,35.6,23.2,249,156,96,685,0,,,
0:43:36,35.6,23.2,242,156,96,685,0,,,
0:43:37,35.4,23.2,240,157,96,685,0,,,
0:43:38,35.4,23.2,246,157,95,686,0,,,
0:43:39,35.4,23.2,240,157,95,686,0,,,
0:43:40,35.4,23.2,240,157,95,686,0,,,
0:43:41,35.3,23.2,225,157,95,687,0,,,
0:43:42,35.1,23.2,228,156,94,687,0,,,
0:43:43,35.1,23.2,240,156,95,687,0,,,
0:43:44,35.1,23.2,247,156,95,687,0,,,
