LeMond, Revolution,FW 50,HW 02,08/20,16:48:28,Alt 1432,Temp 25,Hum 46,Tire 2097,CF 150
TIME,SPEED,DIST,POWER,HEART RATE,CADENCE,CALORIES,TARGET
0:06:59,022.2,003.1,0094,104,099,0074,180<PWR<133,
0:07:00,022.2,003.1,0086,104,099,0074,180<PWR<133,
0:07:01,022.2,003.1,0082,104,098,0074,180<PWR<133,
0:07:02,022.1,003.1,0077,104,098,0074,180<PWR<133,
0:07:03,022.0,003.1,0080,104,098,0074,180<PWR<133,
0:07:04,022.0,003.1,0084,104,098,0074,180<PWR<133,
0:07:05,022.0,003.1,0084,104,098,0075,180<PWR<133,
0:07:06,022.0,003.1,0084,104,098,0075,180<PWR<133,
0:07:07,022.0,003.1,0088,104,098,0075,180<PWR<133,
0:07:08,022.1,003.1,0085,104,098,0075,180<PWR<133,
0:07:09,022.0,003.1,0080,104,098,0075,180<PWR<133,
0:07:10,022.0,003.1,0084,104,098,0075,180<PWR<133,
0:07:11,022.0,003.2,0084,105,098,0075,180<PWR<133,
0:07:12,022.0,003.2,0084,105,097,0075,180<PWR<133,
0:07:13,022.0,003.2,0080,106,097,0075,180<PWR<133,
0:07:14,021.8,003.2,0079,106,097,0075,180<PWR<133,
0:07:15,021.8,003.2,0083,106,098,0075,180<PWR<133,
0:07:16,021.8,003.2,0087,106,098,0076,180<PWR<133,
0:07:17,022.0,003.2,0088,107,097,0076,180<PWR<133,
0:07:18,022.0,003.2,0076,107,097,0076,180<PWR<133,
0:07:19,021.7,003.2,0070,106,096,0076,180<PWR<133,
0:07:20,021.7,003.2,0070,106,097,0076,180<PWR<133,
0:07:21,021.7,003.2,0070,106,098,0076,180<PWR<133,
0:07:22,021.7,003.2,0070,107,098,0076,180<PWR<133,
0:07:23,021.7,003.2,0070,107,099,0076,180<PWR<133,
0:07:24,021.6,003.2,0089,108,099,0076,180<PWR<133,
0:07:25,022.0,003.2,0104,108,099,0076,180<PWR<133,
0:07:26,022.2,003.2,0094,108,099,0077,180<PWR<133,
0:07:27,022.2,003.3,0086,108,099,0077,180<PWR<133,
0:07:28,022.2,003.3,0086,109,099,0077,180<PWR<133,
0:07:29,022.2,003.3,0082,108,098,0077,180<PWR<133,
0:07:30,022.1,003.3,0081,108,098,0077,180<PWR<133,
0:07:31,022.1,003.3,0085,108,098,0077,180<PWR<133,
0:07:32,022.1,003.3,0081,107,098,0077,180<PWR<133,
0:07:33,022.0,003.3,0080,106,098,0077,180<PWR<133,
0:07:34,022.0,003.3,0084,106,098,0077,180<PWR<133,
0:07:35,022.0,003.3,0084,105,098,0077,180<PWR<133,
0:07:36,022.0,003.3,0080,105,097,0077,180<PWR<133,
0:07:37,021.8,003.3,0079,106,097,0078,180<PWR<133,
0:07:38,021.8,003.3,0083,106,097,0078,180<PWR<133,
0:07:39,021.8,003.3,0083,106,097,0078,180<PWR<133,
0:07:40,021.8,003.3,0083,107,097,0078,180<PWR<133,
0:07:41,021.8,003.3,0083,107,098,0078,180<PWR<133,
0:07:42,021.8,003.3,0087,107,098,0078,180<PWR<133,
0:07:43,022.0,003.3,0088,107,098,0078,180<PWR<133,
0:07:44,022.0,003.4,0084,106,097,0078,180<PWR<133,
0:07:45,022.0,003.4,0080,106,097,0078,180<PWR<133,
0:07:46,021.8,003.4,0079,106,097,0078,180<PWR<133,
0:07:47,021.8,003.4,0083,105,097,0079,180<PWR<133,
0:07:48,021.8,003.4,0079,105,096,0079,180<PWR<133,
0:07:49,021.7,003.4,0078,105,097,0079,180<PWR<133,
0:07:50,021.7,003.4,0082,105,097,0079,180<PWR<133,
0:07:51,021.7,003.4,0086,105,098,0079,180<PWR<133,
0:07:52,021.8,003.4,0091,105,098,0079,180<PWR<133,
0:07:53,022.0,003.4,0088,105,098,0079,180<PWR<133,
0:07:54,022.0,003.4,0080,104,097,0079,180<PWR<133,
0:07:55,021.8,003.4,0079,104,097,0079,180<PWR<133,
0:07:56,021.8,003.4,0083,105,097,0079,180<PWR<133,
0:07:57,021.8,003.4,0083,105,097,0079,180<PWR<133,
0:07:58,021.8,003.4,0083,105,098,0080,180<PWR<133,
0:07:59,021.8,003.4,0083,105,097,0080,180<PWR<133,
0:08:00,021.8,003.4,0083,105,097,0080,180<PWR<133,
0:08:01,021.8,003.5,0083,104,097,0080,180<PWR<133,
0:08:02,021.8,003.5,0079,104,097,0080,180<PWR<133,
0:08:03,021.7,003.5,0078,104,097,0080,180<PWR<133,
0:08:04,021.7,003.5,0082,104,089,0080,180<PWR<133,
0:08:05,021.7,003.5,0098,105,089,0080,180<PWR<133,
0:08:06,022.2,003.5,0122,104,094,0080,180<PWR<133,
0:08:07,022.8,003.5,0131,104,095,0081,180<PWR<133,
0:08:08,023.5,003.5,0133,105,097,0081,180<PWR<133,
0:08:09,024.0,003.5,0124,105,097,0081,180<PWR<133,
0:08:10,024.2,003.5,0118,105,098,0081,180<PWR<133,
0:08:11,024.5,003.5,0120,105,098,0081,180<PWR<133,
0:08:12,024.7,003.5,0113,105,098,0081,180<PWR<133,
0:08:13,024.7,003.5,0104,104,098,0081,180<PWR<133,
0:08:14,024.7,003.5,0104,104,098,0082,180<PWR<133,
0:08:15,024.7,003.5,0104,104,098,0082,180<PWR<133,
0:08:16,024.7,003.5,0104,104,098,0082,180<PWR<133,
0:08:17,024.7,003.6,0104,104,098,0082,180<PWR<133,
0:08:18,024.7,003.6,0099,105,097,0082,180<PWR<133,
0:08:19,024.6,003.6,0094,105,098,0082,180<PWR<133,
0:08:20,024.5,003.6,0098,105,097,0082,180<PWR<133,
0:08:21,024.5,003.6,0098,105,097,0082,180<PWR<133,
0:08:22,024.4,003.6,0097,104,096,0082,180<PWR<133,
0:08:23,024.4,003.6,0092,104,096,0083,180<PWR<133,
0:08:24,024.1,003.6,0095,104,096,0083,180<PWR<133,
0:08:25,024.2,003.6,0100,104,096,0083,180<PWR<133,
0:08:26,024.1,003.6,0095,104,096,0083,180<PWR<133,
0:08:27,024.1,003.6,0099,104,096,0083,180<PWR<133,
0:08:28,024.1,003.6,0103,104,096,0083,180<PWR<133,
0:08:29,024.2,003.6,0104,104,096,0083,180<PWR<133,
0:08:30,024.2,003.6,0096,104,096,0083,180<PWR<133,
0:08:31,024.1,003.6,0095,104,096,0083,180<PWR<133,
0:08:32,024.1,003.6,0103,105,096,0084,180<PWR<133,
0:08:33,024.2,003.6,0100,105,096,0084,180<PWR<133,
0:08:34,024.1,003.7,0095,104,096,0084,180<PWR<133,
0:08:35,024.1,003.7,0099,104,096,0084,180<PWR<133,
0:08:36,024.1,003.7,0095,104,095,0084,180<PWR<133,
0:08:37,024.0,003.7,0085,104,094,0084,180<PWR<133,
0:08:38,023.7,003.7,0088,104,094,0084,180<PWR<133,
0:08:39,023.7,003.7,0096,104,094,0084,180<PWR<133,
0:08:40,023.7,003.7,0092,104,094,0084,180<PWR<133,
0:08:41,023.6,003.7,0091,104,094,0085,180<PWR<133,
0:08:42,023.6,003.7,0095,104,094,0085,180<PWR<133,
0:08:43,023.6,003.7,0100,104,095,0085,180<PWR<133,
0:08:44,023.7,003.7,0101,104,095,0085,180<PWR<133,
0:08:45,023.7,003.7,0096,105,095,0085,180<PWR<133,
0:08:46,023.7,003.7,0096,105,095,0085,180<PWR<133,
0:08:47,023.7,003.7,0101,105,095,0085,180<PWR<133,
0:08:48,023.7,003.7,0101,105,095,0085,180<PWR<133,
0:08:49,023.7,003.7,0101,106,095,0085,180<PWR<133,
0:08:50,023.9,003.7,0102,106,095,0086,180<PWR<133,
0:08:51,023.9,003.8,0102,106,096,0086,180<PWR<133,
0:08:52,024.0,003.8,0102,106,096,0086,180<PWR<133,
0:08:53,024.0,003.8,0120,106,094,0086,180<PWR<133,
0:08:54,024.6,003.8,0185,106,095,0086,180<PWR<133,
0:08:55,026.2,003.8,0275,106,106,0086,180<PWR<133,
0:08:56,028.8,003.8,0359,107,114,0087,180<PWR<133,
0:08:57,031.5,003.8,0347,107,114,0087,180<PWR<133,
0:08:58,032.8,003.8,0271,108,115,0088,180<PWR<133,
0:08:59,033.4,003.8,0245,108,112,0088,180<PWR<133,
0:09:00,033.9,003.8,0247,109,113,0088,180<PWR<133,
0:09:01,034.4,003.8,0235,110,113,0088,180<PWR<133,
0:09:02,034.6,003.8,0218,111,114,0089,180<PWR<133,
0:09:03,034.7,003.8,0214,112,113,0089,180<PWR<133,
0:09:04,034.7,003.9,0208,112,114,0089,180<PWR<133,
0:09:05,034.7,003.9,0214,113,115,0089,180<PWR<133,
0:09:06,034.8,003.9,0222,114,112,0090,180<PWR<133,
0:09:07,034.9,003.9,0217,115,107,0090,180<PWR<133,
0:09:08,034.9,003.9,0230,115,107,0090,180<PWR<133,
0:09:09,035.3,003.9,0241,115,108,0090,180<PWR<133,
0:09:10,035.4,003.9,0244,116,109,0091,180<PWR<133,
0:09:11,035.8,003.9,0249,116,110,0091,180<PWR<133,
0:09:12,035.9,003.9,0238,117,110,0091,180<PWR<133,
0:09:13,036.1,003.9,0240,117,110,0092,180<PWR<133,
0:09:14,036.2,004.0,0228,117,110,0092,180<PWR<133,
0:09:15,036.1,004.0,0220,117,110,0092,180<PWR<133,
0:09:16,036.1,004.0,0227,117,110,0092,180<PWR<133,
0:09:17,036.1,004.0,0227,117,110,0093,180<PWR<133,
0:09:18,036.1,004.0,0227,118,110,0093,180<PWR<133,
0:09:19,036.1,004.0,0227,118,110,0093,180<PWR<133,
0:09:20,036.1,004.0,0240,118,111,0093,180<PWR<133,
0:09:21,036.3,004.0,0250,118,111,0094,180<PWR<133,
0:09:22,036.4,004.0,0239,119,111,0094,180<PWR<133,
0:09:23,036.4,004.0,0239,119,111,0094,180<PWR<133,
0:09:24,036.6,004.1,0241,120,111,0095,180<PWR<133,
0:09:25,036.6,004.1,0227,120,111,0095,180<PWR<133,
0:09:26,036.4,004.1,0219,121,110,0095,180<PWR<133,
0:09:27,036.3,004.1,0217,121,110,0095,180<PWR<133,
0:09:28,036.2,004.1,0215,121,109,0096,180<PWR<133,
0:09:29,036.1,004.1,0214,121,109,0096,180<PWR<133,
0:09:30,035.9,004.1,0218,122,109,0096,180<PWR<133,
0:09:31,035.9,004.1,0218,122,109,0096,180<PWR<133,
0:09:32,035.8,004.1,0223,122,109,0097,180<PWR<133,
0:09:33,035.9,004.1,0231,123,109,0097,180<PWR<133,
0:09:34,035.9,004.1,0212,123,108,0097,180<PWR<133,
0:09:35,035.7,004.2,0202,123,109,0097,180<PWR<133,
0:09:36,035.6,004.2,0220,124,109,0098,180<PWR<133,
0:09:37,035.7,004.2,0234,124,109,0098,180<PWR<133,
0:09:38,035.8,004.2,0223,124,109,0098,180<PWR<133,
0:09:39,035.7,004.2,0215,124,109,0098,180<PWR<133,
0:09:40,035.7,004.2,0221,124,109,0099,180<PWR<133,
0:09:41,035.7,004.2,0221,125,108,0099,180<PWR<133,
0:09:42,035.7,004.2,0221,125,109,0099,180<PWR<133,
0:09:43,035.7,004.2,0221,125,109,0099,180<PWR<133,
0:09:44,035.7,004.2,0228,126,109,0100,180<PWR<133,
0:09:45,035.8,004.2,0230,126,109,0100,180<PWR<133,
0:09:46,035.8,004.3,0217,127,108,0100,180<PWR<133,
0:09:47,035.7,004.3,0208,127,108,0100,180<PWR<133,
0:09:48,035.6,004.3,0207,127,108,0101,180<PWR<133,
0:09:49,035.4,004.3,0205,128,107,0101,180<PWR<133,
0:09:50,035.3,004.3,0210,128,107,0101,180<PWR<133,
0:09:51,035.3,004.3,0216,128,107,0101,180<PWR<133,
0:09:52,035.3,004.3,0210,128,107,0102,180<PWR<133,
0:09:53,035.2,004.3,0202,128,106,0102,180<PWR<133,
0:09:54,035.1,004.3,0194,128,106,0102,180<PWR<133,
0:09:55,034.8,004.3,0184,128,105,0102,180<PWR<133,
0:09:56,034.6,004.3,0187,129,105,0103,180<PWR<133,
0:09:57,034.4,004.4,0198,129,105,0103,180<PWR<133,
0:09:58,034.4,004.4,0210,129,105,0103,180<PWR<133,
0:09:59,034.6,004.4,0206,129,105,0103,180<PWR<133,
0:10:00,034.4,004.4,0197,128,104,0103,180<PWR<133,
0:10:01,034.4,004.4,0204,128,105,0104,180<PWR<133,
0:10:02,034.4,004.4,0216,128,106,0104,180<PWR<133,
0:10:03,034.7,004.4,0226,128,106,0104,180<PWR<133,
0:10:04,034.8,004.4,0215,128,106,0104,180<PWR<133,
0:10:05,034.8,004.4,0209,128,106,0105,180<PWR<133,
0:10:06,034.8,004.4,0209,128,106,0105,180<PWR<133,
0:10:07,034.8,004.4,0215,128,106,0105,180<PWR<133,
0:10:08,034.9,004.5,0229,128,107,0105,180<PWR<133,
0:10:09,035.2,004.5,0239,128,108,0106,180<PWR<133,
0:10:10,035.4,004.5,0230,129,108,0106,180<PWR<133,
0:10:11,035.4,004.5,0230,129,108,0106,180<PWR<133,
0:10:12,035.4,004.5,0217,129,107,0107,180<PWR<133,
0:10:13,035.4,004.5,0204,130,107,0107,180<PWR<133,
0:10:14,035.2,004.5,0195,130,106,0107,180<PWR<133,
0:10:15,035.1,004.5,0206,130,107,0107,180<PWR<133,
0:10:16,035.1,004.5,0218,130,107,0108,180<PWR<133,
0:10:17,035.2,004.5,0214,130,107,0108,180<PWR<133,
0:10:18,035.1,004.5,0212,130,107,0108,180<PWR<133,
0:10:19,035.2,004.6,0226,131,107,0108,180<PWR<133,
0:10:20,035.3,004.6,0215,131,107,0109,180<PWR<133,
0:10:21,035.2,004.6,0201,131,107,0109,180<PWR<133,
0:10:22,035.1,004.6,0206,131,106,0109,180<PWR<133,
0:10:23,035.1,004.6,0212,130,106,0109,180<PWR<133,
0:10:24,035.1,004.6,0212,130,106,0109,180<PWR<133,
0:10:25,035.1,004.6,0206,131,106,0110,180<PWR<133,
0:10:26,034.9,004.6,0198,131,106,0110,180<PWR<133,
0:10:27,034.8,004.6,0202,131,106,0110,180<PWR<133,
0:10:28,034.8,004.6,0209,131,106,0110,180<PWR<133,
0:10:29,034.8,004.6,0215,131,106,0111,180<PWR<133,
0:10:30,034.9,004.6,0223,131,107,0111,180<PWR<133,
0:10:31,035.1,004.7,0218,131,106,0111,180<PWR<133,
0:10:32,035.1,004.7,0206,131,106,0111,180<PWR<133,
0:10:33,034.9,004.7,0204,132,106,0112,180<PWR<133,
0:10:34,034.9,004.7,0204,132,105,0112,180<PWR<133,
0:10:35,034.8,004.7,0196,132,105,0112,180<PWR<133,
0:10:36,034.7,004.7,0194,132,105,0112,180<PWR<133,
0:10:37,034.6,004.7,0193,132,105,0113,180<PWR<133,
0:10:38,034.4,004.7,0197,132,105,0113,180<PWR<133,
0:10:39,034.4,004.7,0204,132,105,0113,180<PWR<133,
0:10:40,034.4,004.7,0197,132,104,0113,180<PWR<133,
0:10:41,034.3,004.7,0190,132,104,0113,180<PWR<133,
0:10:42,034.2,004.8,0194,133,104,0114,180<PWR<133,
0:10:43,034.2,004.8,0206,133,104,0114,180<PWR<133,
0:10:44,034.3,004.8,0214,132,105,0114,180<PWR<133,
0:10:45,034.4,004.8,0222,133,106,0114,180<PWR<133,
0:10:46,034.7,004.8,0251,132,108,0115,180<PWR<133,
0:10:47,035.3,004.8,0266,132,109,0115,180<PWR<133,
0:10:48,035.7,004.8,0253,132,110,0115,180<PWR<133,
0:10:49,035.9,004.8,0237,132,109,0116,180<PWR<133,
0:10:50,035.9,004.8,0218,132,109,0116,180<PWR<133,
0:10:51,035.8,004.8,0216,132,108,0116,180<PWR<133,
0:10:52,035.8,004.8,0203,132,108,0116,180<PWR<133,
0:10:53,035.4,004.9,0179,132,106,0117,180<PWR<133,
0:10:54,035.1,004.9,0161,132,108,0117,180<PWR<133,
0:10:55,034.4,004.9,0105,132,103,0117,180<PWR<133,
0:10:56,034.4,004.9,0105,132,101,0117,180<PWR<133,
0:10:57,033.0,004.9,0026,132,098,0117,180<PWR<133,
0:10:58,033.0,004.9,0026,131,096,0117,180<PWR<133,
0:10:59,033.0,004.9,0026,131,095,0117,180<PWR<133,
0:11:00,031.0,004.9,0000,130,093,0117,180<PWR<133,
0:11:01,028.0,004.9,0000,129,092,0117,180<PWR<133,
0:11:02,025.7,004.9,0000,128,098,0117,180<PWR<133,
0:11:03,025.0,004.9,0051,128,093,0117,180<PWR<133,
0:11:04,024.2,004.9,0035,127,094,0117,180<PWR<133,
0:11:05,023.1,005.0,0028,127,094,0117,180<PWR<133,
0:11:06,022.3,005.0,0034,126,089,0117,180<PWR<133,
0:11:07,021.5,005.0,0034,125,089,0117,180<PWR<133,
0:11:08,020.8,005.0,0043,125,089,0117,180<PWR<133,
0:11:09,020.3,005.0,0041,125,087,0117,180<PWR<133,
0:11:10,019.7,005.0,0045,125,086,0117,180<PWR<133,
0:11:11,019.5,005.0,0058,124,086,0118,180<PWR<133,
0:11:12,019.3,005.0,0068,124,087,0118,180<PWR<133,
0:11:13,019.5,005.0,0075,123,088,0118,180<PWR<133,
0:11:14,019.6,005.0,0083,123,090,0118,180<PWR<133,
0:11:15,020.0,005.0,0093,122,091,0118,180<PWR<133,
0:11:16,020.3,005.0,0092,122,092,0118,180<PWR<133,
0:11:17,020.6,005.0,0086,121,093,0118,180<PWR<133,
0:11:18,020.6,005.0,0086,121,092,0118,180<PWR<133,
0:11:19,020.6,005.0,0086,121,092,0118,180<PWR<133,
0:11:20,020.6,005.0,0086,121,092,0118,180<PWR<133,
0:11:21,020.7,005.0,0080,120,092,0118,180<PWR<133,
0:11:22,020.7,005.0,0076,119,092,0119,180<PWR<133,
0:11:23,020.7,005.0,0076,119,093,0119,180<PWR<133,
0:11:24,020.7,005.0,0080,118,093,0119,180<PWR<133,
0:11:25,020.8,005.1,0084,118,094,0119,180<PWR<133,
0:11:26,021.0,005.1,0085,118,094,0119,180<PWR<133,
0:11:27,021.1,005.1,0086,118,095,0119,180<PWR<133,
0:11:28,021.1,005.1,0086,117,094,0119,180<PWR<133,
0:11:29,021.1,005.1,0086,117,094,0119,180<PWR<133,
0:11:30,021.1,005.1,0086,117,093,0119,180<PWR<133,
0:11:31,021.1,005.1,0086,116,091,0119,180<PWR<133,
0:11:32,021.2,005.1,0075,116,091,0120,180<PWR<133,
0:11:33,021.0,005.1,0047,116,090,0120,180<PWR<133,
0:11:34,020.2,005.1,0047,116,090,0120,180<PWR<133,
0:11:35,020.1,005.1,0068,116,090,0120,180<PWR<133,
0:11:36,020.1,005.1,0072,116,090,0120,180<PWR<133,
0:11:37,020.1,005.1,0076,115,090,0120,180<PWR<133,
0:11:38,020.2,005.1,0076,115,090,0120,180<PWR<133,
0:11:39,020.2,005.1,0073,115,090,0120,180<PWR<133,
0:11:40,020.2,005.1,0073,114,090,0120,180<PWR<133,
0:11:41,020.2,005.1,0076,114,091,0120,180<PWR<133,
0:11:42,020.3,005.1,0077,113,091,0120,180<PWR<133,
0:11:43,020.3,005.1,0074,113,090,0120,180<PWR<133,
0:11:44,020.3,005.1,0074,112,090,0120,180<PWR<133,
0:11:45,020.3,005.2,0074,112,090,0121,180<PWR<133,
0:11:46,020.3,005.2,0074,112,090,0121,180<PWR<133,
0:11:47,020.3,005.2,0070,112,090,0121,180<PWR<133,
0:11:48,020.2,005.2,0076,111,092,0121,180<PWR<133,
0:11:49,020.5,005.2,0093,111,093,0121,180<PWR<133,
0:11:50,020.8,005.2,0099,111,094,0121,180<PWR<133,
0:11:51,021.2,005.2,0087,111,093,0121,180<PWR<133,
0:11:52,021.1,005.2,0071,111,094,0121,180<PWR<133,
0:11:53,021.0,005.2,0074,112,095,0121,180<PWR<133,
0:11:54,021.0,005.2,0112,111,104,0121,180<PWR<133,
0:11:55,022.1,005.2,0222,112,094,0122,180<PWR<133,
0:11:56,025.1,005.2,0325,112,101,0122,180<PWR<133,
0:11:57,028.1,005.2,0377,113,105,0123,180<PWR<133,
0:11:58,031.2,005.2,0368,113,110,0123,180<PWR<133,
0:11:59,032.8,005.2,0306,114,112,0123,180<PWR<133,
0:12:00,033.8,005.2,0262,115,112,0124,180<PWR<133,
0:12:01,033.8,005.3,0262,115,112,0124,180<PWR<133,
0:12:02,033.8,005.3,0262,116,113,0124,180<PWR<133,
0:12:03,033.8,005.3,0262,117,104,0125,180<PWR<133,
0:12:04,034.2,005.3,0225,117,105,0125,180<PWR<133,
0:12:05,034.3,005.3,0227,118,106,0125,180<PWR<133,
0:12:06,034.7,005.3,0244,119,107,0125,180<PWR<133,
0:12:07,035.1,005.3,0244,119,108,0126,180<PWR<133,
0:12:08,035.3,005.3,0260,119,110,0126,180<PWR<133,
0:12:09,035.9,005.3,0263,120,110,0126,180<PWR<133,
0:12:10,036.1,005.3,0232,120,110,0126,180<PWR<133,
0:12:11,036.1,005.3,0232,120,109,0127,180<PWR<133,
0:12:12,036.1,005.4,0232,121,109,0127,180<PWR<133,
0:12:13,036.1,005.4,0232,120,110,0127,180<PWR<133,
0:12:14,036.1,005.4,0232,120,110,0128,180<PWR<133,
0:12:15,036.1,005.4,0226,121,111,0128,180<PWR<133,
0:12:16,036.1,005.4,0239,121,111,0128,180<PWR<133,
0:12:17,036.3,005.4,0243,122,110,0128,180<PWR<133,
0:12:18,036.3,005.4,0223,122,110,0129,180<PWR<133,
0:12:19,036.2,005.4,0221,123,110,0129,180<PWR<133,
0:12:20,036.2,005.4,0221,123,110,0129,180<PWR<133,
0:12:21,036.1,005.4,0219,124,110,0129,180<PWR<133,
0:12:22,036.1,005.5,0232,124,110,0130,180<PWR<133,
0:12:23,036.2,005.5,0234,124,110,0130,180<PWR<133,
0:12:24,036.2,005.5,0221,124,110,0130,180<PWR<133,
0:12:25,036.1,005.5,0213,125,109,0130,180<PWR<133,
0:12:26,035.9,005.5,0218,125,110,0131,180<PWR<133,
0:12:27,035.9,005.5,0224,125,110,0131,180<PWR<133,
0:12:28,035.9,005.5,0231,125,109,0131,180<PWR<133,
0:12:29,036.1,005.5,0219,126,109,0131,180<PWR<133,
0:12:30,035.8,005.5,0203,126,109,0132,180<PWR<133,
0:12:31,035.7,005.5,0214,126,108,0132,180<PWR<133,
0:12:32,035.7,005.5,0214,126,108,0132,180<PWR<133,
0:12:33,035.6,005.6,0219,126,109,0132,180<PWR<133,
0:12:34,035.7,005.6,0240,126,109,0133,180<PWR<133,
0:12:35,035.9,005.6,0237,126,109,0133,180<PWR<133,
0:12:36,035.9,005.6,0224,126,109,0133,180<PWR<133,
0:12:37,035.9,005.6,0224,126,109,0134,180<PWR<133,
0:12:38,035.9,005.6,0218,126,109,0134,180<PWR<133,
0:12:39,035.8,005.6,0209,127,108,0134,180<PWR<133,
0:12:40,035.7,005.6,0214,127,109,0134,180<PWR<133,
0:12:41,035.7,005.6,0227,127,109,0135,180<PWR<133,
0:12:42,035.8,005.6,0229,127,109,0135,180<PWR<133,
0:12:43,035.8,005.6,0216,128,108,0135,180<PWR<133,
0:12:44,035.7,005.7,0201,128,107,0135,180<PWR<133,
0:12:45,035.4,005.7,0185,128,106,0135,180<PWR<133,
0:12:46,035.1,005.7,0187,128,106,0136,180<PWR<133,
0:12:47,034.9,005.7,0198,129,106,0136,180<PWR<133,
0:12:48,034.8,005.7,0209,129,106,0136,180<PWR<133,
0:12:49,034.9,005.7,0223,129,107,0136,180<PWR<133,
0:12:50,035.1,005.7,0225,129,107,0137,180<PWR<133,
0:12:51,035.2,005.7,0226,129,108,0137,180<PWR<133,
0:12:52,035.3,005.7,0228,129,108,0137,180<PWR<133,
0:12:53,035.4,005.7,0224,129,108,0137,180<PWR<133,
0:12:54,035.4,005.7,0217,129,108,0138,180<PWR<133,
0:12:55,035.4,005.8,0224,130,109,0138,180<PWR<133,
0:12:56,035.6,005.8,0232,130,108,0138,180<PWR<133,
0:12:57,035.7,005.8,0227,130,108,0139,180<PWR<133,
0:12:58,035.7,005.8,0214,130,108,0139,180<PWR<133,
0:12:59,035.6,005.8,0200,130,108,0139,180<PWR<133,
0:13:00,035.3,005.8,0196,131,107,0139,180<PWR<133,
0:13:01,035.2,005.8,0201,131,106,0139,180<PWR<133,
0:13:02,035.1,005.8,0199,131,106,0140,180<PWR<133,
0:13:03,034.9,005.8,0204,131,106,0140,180<PWR<133,
0:13:04,034.9,005.8,0217,131,107,0140,180<PWR<133,
0:13:05,035.1,005.8,0225,131,107,0140,180<PWR<133,
0:13:06,035.1,005.9,0225,131,107,0141,180<PWR<133,
0:13:07,035.2,005.9,0226,131,108,0141,180<PWR<133,
0:13:08,035.3,005.9,0228,131,108,0141,180<PWR<133,
0:13:09,035.4,005.9,0217,131,108,0141,180<PWR<133,
0:13:10,035.3,005.9,0209,131,107,0142,180<PWR<133,
0:13:11,035.3,005.9,0215,131,107,0142,180<PWR<133,
0:13:12,035.3,005.9,0215,132,107,0142,180<PWR<133,
0:13:13,035.3,005.9,0203,131,107,0142,180<PWR<133,
0:13:14,035.1,005.9,0206,132,108,0143,180<PWR<133,
0:13:15,035.2,005.9,0239,132,109,0143,180<PWR<133,
0:13:16,035.6,005.9,0251,132,109,0143,180<PWR<133,
0:13:17,035.8,006.0,0242,132,109,0144,180<PWR<133,
0:13:18,035.9,006.0,0224,132,109,0144,180<PWR<133,
0:13:19,035.8,006.0,0203,133,108,0144,180<PWR<133,
0:13:20,035.6,006.0,0200,133,108,0144,180<PWR<133,
0:13:21,035.4,006.0,0204,133,108,0145,180<PWR<133,
0:13:22,035.3,006.0,0209,133,107,0145,180<PWR<133,
0:13:23,035.3,006.0,0209,133,106,0145,180<PWR<133,
0:13:24,035.2,006.0,0195,133,106,0145,180<PWR<133,
0:13:25,034.9,006.0,0191,134,105,0145,180<PWR<133,
0:13:26,034.8,006.0,0196,133,105,0146,180<PWR<133,
0:13:27,034.7,006.0,0194,134,105,0146,180<PWR<133,
0:13:28,034.6,006.1,0199,134,106,0146,180<PWR<133,
0:13:29,034.6,006.1,0211,134,105,0146,180<PWR<133,
0:13:30,034.7,006.1,0213,134,105,0147,180<PWR<133,
0:13:31,034.7,006.1,0201,133,105,0147,180<PWR<133,
0:13:32,034.6,006.1,0205,133,106,0147,180<PWR<133,
0:13:33,034.7,006.1,0226,133,107,0147,180<PWR<133,
0:13:34,034.9,006.1,0242,134,107,0148,180<PWR<133,
0:13:35,035.3,006.1,0228,134,107,0148,180<PWR<133,
0:13:36,035.2,006.1,0201,134,106,0148,180<PWR<133,
0:13:37,035.2,006.1,0201,134,106,0148,180<PWR<133,
0:13:38,035.2,006.1,0201,134,106,0149,180<PWR<133,
0:13:39,035.2,006.1,0201,134,105,0149,180<PWR<133,
0:13:40,035.2,006.2,0201,134,105,0149,180<PWR<133,
0:13:41,035.1,006.2,0187,134,105,0149,180<PWR<133,
0:13:42,034.7,006.2,0182,134,105,0149,180<PWR<133,
0:13:43,034.6,006.2,0199,134,105,0150,180<PWR<133,
0:13:44,034.6,006.2,0211,134,105,0150,180<PWR<133,
0:13:45,034.7,006.2,0213,134,106,0150,180<PWR<133,
0:13:46,034.7,006.2,0213,134,106,0150,180<PWR<133,
0:13:47,034.8,006.2,0221,134,107,0151,180<PWR<133,
0:13:48,034.9,006.2,0229,135,107,0151,180<PWR<133,
0:13:49,035.2,006.2,0226,134,107,0151,180<PWR<133,
0:13:50,035.2,006.2,0207,134,106,0151,180<PWR<133,
0:13:51,035.1,006.3,0193,134,105,0152,180<PWR<133,
0:13:52,034.8,006.3,0190,134,105,0152,180<PWR<133,
0:13:53,034.7,006.3,0188,134,105,0152,180<PWR<133,
0:13:54,034.4,006.3,0185,134,104,0152,180<PWR<133,
0:13:55,034.3,006.3,0196,134,104,0153,180<PWR<133,
0:13:56,034.3,006.3,0202,135,105,0153,180<PWR<133,
0:13:57,034.3,006.3,0214,135,105,0153,180<PWR<133,
0:13:58,034.6,006.3,0211,135,104,0153,180<PWR<133,
0:13:59,034.4,006.3,0197,135,104,0154,180<PWR<133,
