LeMond, Revolution,FW 50,HW 02,30-Mar,18:33:17,Alt 30,Temp 25,Hum 45,Tire 2105,CF 150
0:34:52,26.6,18,131,119,80,552,0,,,
0:34:53,26.6,18,131,119,80,552,0,,,
0:34:54,26.6,18,131,119,80,553,0,,,
0:34:55,26.6,18,136,119,81,553,0,,,
0:34:56,26.7,18,137,119,81,553,0,,,
0:34:57,26.7,18,133,119,81,553,0,,,
0:34:58,26.7,18,137,119,81,553,0,,,
0:34:59,26.9,18,139,119,81,553,0,,,
0:35:00,26.9,18.1,129,119,81,554,0,,,
0:35:01,26.7,18.1,123,119,80,554,0,,,
0:35:02,26.6,18.1,121,119,80,554,0,,,
0:35:03,26.5,18.1,120,120,80,554,0,,,
0:35:04,26.3,18.1,124,120,80,554,0,,,
0:35:05,26.3,18.1,128,120,79,554,0,,,
0:35:06,26.3,18.1,138,120,80,554,0,,,
0:35:07,26.6,18.1,145,120,81,555,0,,,
0:35:08,26.7,18.1,142,120,81,555,0,,,
0:35:09,26.9,18.1,138,120,81,555,0,,,
0:35:10,26.9,18.1,134,121,81,555,0,,,
0:35:11,26.9,18.1,124,121,80,555,0,,,
0:35:12,26.6,18.1,117,121,80,555,0,,,
0:35:13,26.5,18.1,125,120,80,555,0,,,
0:35:14,26.5,18.2,125,120,79,556,0,,,
0:35:15,26.3,18.2,124,121,79,556,0,,,
0:35:16,26.3,18.2,128,120,79,556,0,,,
0:35:17,26.3,18.2,124,120,79,556,0,,,
0:35:18,26.2,18.2,127,121,79,556,0,,,
0:35:19,26.3,18.2,128,121,79,556,0,,,
0:35:20,26.2,18.2,122,121,79,556,0,,,
0:35:21,26.2,18.2,132,121,79,557,0,,,
0:35:22,26.3,18.2,128,121,79,557,0,,,
0:35:23,26.2,18.2,122,121,79,557,0,,,
0:35:24,26.2,18.2,127,121,79,557,0,,,
0:35:25,26.2,18.2,127,121,79,557,0,,,
0:35:26,26.2,18.2,132,121,79,557,0,,,
0:35:27,26.3,18.2,128,121,79,558,0,,,
0:35:28,26.2,18.3,127,121,79,558,0,,,
0:35:29,26.3,18.3,133,121,79,558,0,,,
0:35:30,26.3,18.3,133,120,80,558,0,,,
0:35:31,26.5,18.3,139,120,80,558,0,,,
0:35:32,26.6,18.3,136,119,80,558,0,,,
0:35:33,26.6,18.3,131,119,80,558,0,,,
0:35:34,26.6,18.3,136,118,80,559,0,,,
0:35:35,26.7,18.3,137,118,81,559,0,,,
0:35:36,26.7,18.3,132,118,81,559,0,,,
0:35:37,26.7,18.3,132,118,81,559,0,,,
0:35:38,26.7,18.3,137,118,81,559,0,,,
0:35:39,26.9,18.3,138,118,81,559,0,,,
0:35:40,26.9,18.3,138,118,81,560,0,,,
0:35:41,27,18.3,145,118,82,560,0,,,
0:35:42,27.1,18.3,146,118,82,560,0,,,
0:35:43,27.2,18.4,147,119,82,560,0,,,
0:35:44,27.4,18.4,149,119,83,560,0,,,
0:35:45,27.5,18.4,150,119,83,560,0,,,
0:35:46,27.6,18.4,146,120,83,561,0,,,
0:35:47,27.6,18.4,136,120,83,561,0,,,
0:35:48,27.5,18.4,130,120,83,561,0,,,
0:35:49,27.4,18.4,139,120,83,561,0,,,
0:35:50,27.5,18.4,145,120,83,561,0,,,
0:35:51,27.5,18.4,140,119,83,561,0,,,
0:35:52,27.5,18.4,140,120,83,562,0,,,
0:35:53,27.5,18.4,135,119,83,562,0,,,
0:35:54,27.4,18.4,139,120,83,562,0,,,
0:35:55,27.5,18.4,145,120,83,562,0,,,
0:35:56,27.5,18.4,140,120,83,562,0,,,
0:35:57,27.5,18.5,145,119,83,562,0,,,
0:35:58,27.6,18.5,146,120,83,563,0,,,
0:35:59,27.6,18.5,141,119,83,563,0,,,
0:36:00,27.6,18.5,136,119,83,563,0,,,
0:36:01,27.5,18.5,145,119,84,563,0,,,
0:36:02,27.7,18.5,188,119,88,563,0,,,
0:36:03,28.6,18.5,230,120,90,563,0,,,
0:36:04,29.6,18.5,233,120,90,564,0,,,
0:36:05,30.3,18.5,221,121,84,564,0,,,
0:36:06,30.8,18.5,257,121,86,564,0,,,
0:36:07,32,18.5,298,121,90,565,0,,,
0:36:08,33,18.5,286,121,91,565,0,,,
0:36:09,33.7,18.5,273,121,93,565,0,,,
0:36:10,34.2,18.6,263,121,93,566,0,,,
0:36:11,34.4,18.6,255,122,94,566,0,,,
0:36:12,34.7,18.6,252,122,94,566,0,,,
0:36:13,34.8,18.6,248,122,94,566,0,,,
0:36:14,34.9,18.6,250,123,95,567,0,,,
0:36:15,35.1,18.6,246,124,94,567,0,,,
0:36:16,35.1,18.6,246,125,95,567,0,,,
0:36:17,35.2,18.6,261,126,96,568,0,,,
0:36:18,35.4,18.6,265,126,96,568,0,,,
0:36:19,35.6,18.6,254,127,96,568,0,,,
0:36:20,35.6,18.6,248,127,96,569,0,,,
0:36:21,35.6,18.7,261,127,97,569,0,,,
0:36:22,35.8,18.7,278,128,97,569,0,,,
0:36:23,36.1,18.7,276,128,98,569,0,,,
0:36:24,36.2,18.7,258,129,97,570,0,,,
0:36:25,36.1,18.7,237,129,97,570,0,,,
0:36:26,35.8,18.7,239,129,96,570,0,,,
0:36:27,35.8,18.7,239,130,96,571,0,,,
0:36:28,35.6,18.7,235,131,96,571,0,,,
0:36:29,35.6,18.7,254,132,96,571,0,,,
0:36:30,35.7,18.7,256,132,96,571,0,,,
0:36:31,35.7,18.7,243,133,96,572,0,,,
0:36:32,35.6,18.8,235,134,96,572,0,,,
0:36:33,35.4,18.8,246,134,96,572,0,,,
0:36:34,35.6,18.8,254,135,96,573,0,,,
0:36:35,35.6,18.8,248,136,96,573,0,,,
0:36:36,35.6,18.8,248,136,96,573,0,,,
0:36:37,35.6,18.8,248,137,96,573,0,,,
0:36:38,35.6,18.8,241,137,96,574,0,,,
0:36:39,35.4,18.8,252,137,96,574,0,,,
0:36:40,35.7,18.8,282,138,97,574,0,,,
0:36:41,36.1,18.8,282,138,97,575,0,,,
0:36:42,36.2,18.8,258,140,97,575,0,,,
0:36:43,36.1,18.9,243,141,97,575,0,,,
0:36:44,35.9,18.9,241,142,97,576,0,,,
0:36:45,35.8,18.9,239,143,96,576,0,,,
0:36:46,35.7,18.9,243,143,96,576,0,,,
0:36:47,35.7,18.9,250,145,96,576,0,,,
0:36:48,35.7,18.9,250,146,96,577,0,,,
0:36:49,35.7,18.9,250,146,96,577,0,,,
0:36:50,35.7,18.9,243,146,96,577,0,,,
0:36:51,35.6,18.9,248,147,96,578,0,,,
0:36:52,35.7,18.9,256,147,96,578,0,,,
0:36:53,35.7,18.9,250,147,96,578,0,,,
0:36:54,35.7,19,250,147,96,578,0,,,
0:36:55,35.7,19,250,148,96,579,0,,,
0:36:56,35.7,19,256,148,97,579,0,,,
0:36:57,35.8,19,265,148,97,579,0,,,
0:36:58,35.9,19,261,148,97,580,0,,,
0:36:59,35.9,19,248,149,97,580,0,,,
0:37:00,35.8,19,246,149,96,580,0,,,
0:37:01,35.8,19,252,149,97,580,0,,,
0:37:02,35.8,19,258,149,97,581,0,,,
0:37:03,35.9,19,254,149,97,581,0,,,
0:37:04,35.8,19,246,150,97,581,0,,,
0:37:05,35.8,19.1,252,150,96,582,0,,,
0:37:06,35.8,19.1,258,150,97,582,0,,,
0:37:07,35.9,19.1,261,151,97,582,0,,,
0:37:08,35.9,19.1,261,151,97,583,0,,,
0:37:09,36.1,19.1,256,151,97,583,0,,,
0:37:10,35.9,19.1,241,152,97,583,0,,,
0:37:11,35.8,19.1,246,152,97,583,0,,,
0:37:12,35.8,19.1,265,152,97,584,0,,,
0:37:13,36.1,19.1,276,152,98,584,0,,,
0:37:14,36.2,19.1,265,152,98,584,0,,,
0:37:15,36.2,19.2,258,153,98,585,0,,,
0:37:16,36.2,19.2,258,153,97,585,0,,,
0:37:17,36.2,19.2,252,153,97,585,0,,,
0:37:18,36.1,19.2,256,153,97,586,0,,,
0:37:19,36.2,19.2,265,153,98,586,0,,,
0:37:20,36.2,19.2,265,153,98,586,0,,,
0:37:21,36.3,19.2,260,154,90,586,0,,,
0:37:22,36.2,19.2,258,154,87,587,0,,,
0:37:23,36.3,19.2,280,154,87,587,0,,,
0:37:24,36.6,19.2,278,154,87,587,0,,,
0:37:25,36.6,19.3,271,154,87,588,0,,,
0:37:26,36.7,19.3,274,154,87,588,0,,,
0:37:27,36.7,19.3,274,154,88,588,0,,,
0:37:28,36.8,19.3,269,154,88,589,0,,,
0:37:29,36.7,19.3,267,155,87,589,0,,,
0:37:30,36.8,19.3,282,155,88,589,0,,,
0:37:31,37,19.3,285,155,88,590,0,,,
0:37:32,37.1,19.3,287,156,88,590,0,,,
0:37:33,37.2,19.3,282,156,89,590,0,,,
0:37:34,37.2,19.3,276,156,89,591,0,,,
0:37:35,37.2,19.4,283,156,89,591,0,,,
0:37:36,37.3,19.4,285,157,89,591,0,,,
0:37:37,37.3,19.4,285,157,89,592,0,,,
0:37:38,37.5,19.4,287,157,89,592,0,,,
0:37:39,37.5,19.4,287,157,89,592,0,,,
0:37:40,37.6,19.4,289,158,89,593,0,,,
0:37:41,37.6,19.4,283,158,89,593,0,,,
0:37:42,37.6,19.4,283,158,89,593,0,,,
0:37:43,37.6,19.4,283,158,89,594,0,,,
0:37:44,37.6,19.4,276,159,89,594,0,,,
0:37:45,37.5,19.5,274,159,89,594,0,,,
0:37:46,37.5,19.5,280,159,89,595,0,,,
0:37:47,37.5,19.5,280,159,89,595,0,,,
0:37:48,37.5,19.5,280,160,89,595,0,,,
0:37:49,37.5,19.5,280,160,89,596,0,,,
0:37:50,37.5,19.5,280,160,89,596,0,,,
0:37:51,37.5,19.5,274,160,89,596,0,,,
0:37:52,37.3,19.5,265,160,89,596,0,,,
0:37:53,37.2,19.5,269,161,88,597,0,,,
0:37:54,37.2,19.5,269,161,88,597,0,,,
0:37:55,37.1,19.6,274,161,89,597,0,,,
0:37:56,37.2,19.6,289,161,89,598,0,,,
0:37:57,37.3,19.6,285,160,89,598,0,,,
0:37:58,37.3,19.6,285,161,89,598,0,,,
0:37:59,37.5,19.6,280,161,89,599,0,,,
0:38:00,37.3,19.6,271,161,89,599,0,,,
0:38:01,37.3,19.6,278,161,89,599,0,,,
0:38:02,37.3,19.6,271,160,89,600,0,,,
0:38:03,37.2,19.6,269,161,89,600,0,,,
0:38:04,37.2,19.6,276,161,89,600,0,,,
0:38:05,37.2,19.7,269,161,88,601,0,,,
0:38:06,37.1,19.7,274,161,88,601,0,,,
0:38:07,37.2,19.7,296,161,89,601,0,,,
0:38:08,37.5,19.7,301,161,89,602,0,,,
0:38:09,37.6,19.7,289,161,89,602,0,,,
0:38:10,37.6,19.7,283,162,89,602,0,,,
0:38:11,37.6,19.7,283,162,89,603,0,,,
0:38:12,37.6,19.7,283,162,89,603,0,,,
0:38:13,37.6,19.7,283,162,89,603,0,,,
0:38:14,37.6,19.7,283,162,89,604,0,,,
0:38:15,37.6,19.8,276,162,89,604,0,,,
0:38:16,37.5,19.8,274,162,89,604,0,,,
0:38:17,37.5,19.8,274,162,89,605,0,,,
0:38:18,37.3,19.8,265,162,88,605,0,,,
0:38:19,37.2,19.8,262,162,88,605,0,,,
0:38:20,37.1,19.8,267,162,88,606,0,,,
0:38:21,37.1,19.8,267,161,88,606,0,,,
0:38:22,37,19.8,278,161,88,606,0,,,
0:38:23,37.2,19.8,296,162,89,606,0,,,
0:38:24,37.3,19.8,291,161,89,607,0,,,
0:38:25,37.5,19.9,280,161,89,607,0,,,
0:38:26,37.5,19.9,280,161,89,607,0,,,
0:38:27,37.3,19.9,271,161,89,608,0,,,
0:38:28,37.3,19.9,285,161,89,608,0,,,
0:38:29,37.5,19.9,280,161,89,608,0,,,
0:38:30,37.3,19.9,271,161,89,609,0,,,
0:38:31,37.3,19.9,278,162,89,609,0,,,
0:38:32,37.3,19.9,285,162,89,609,0,,,
0:38:33,37.5,19.9,287,162,89,610,0,,,
0:38:34,37.5,19.9,274,162,89,610,0,,,
0:38:35,37.3,20,278,162,89,610,0,,,
0:38:36,37.5,20,280,162,89,611,0,,,
0:38:37,37.3,20,278,162,89,611,0,,,
0:38:38,37.5,20,287,162,89,611,0,,,
0:38:39,37.5,20,294,161,89,612,0,,,
0:38:40,37.7,20,298,162,90,612,0,,,
0:38:41,37.7,20,285,161,90,612,0,,,
0:38:42,37.7,20,285,161,90,613,0,,,
0:38:43,37.7,20,285,161,90,613,0,,,
0:38:44,37.7,20,285,161,90,613,0,,,
0:38:45,37.7,20.1,285,161,90,614,0,,,
0:38:46,37.7,20.1,292,162,90,614,0,,,
0:38:47,37.8,20.1,287,162,90,614,0,,,
0:38:48,37.7,20.1,285,162,90,615,0,,,
0:38:49,37.8,20.1,287,161,90,615,0,,,
0:38:50,37.7,20.1,278,162,90,615,0,,,
0:38:51,37.7,20.1,278,161,89,616,0,,,
0:38:52,37.6,20.1,276,161,89,616,0,,,
0:38:53,37.6,20.1,276,162,89,616,0,,,
0:38:54,37.5,20.1,274,162,89,617,0,,,
0:38:55,37.5,20.2,280,162,89,617,0,,,
0:38:56,37.5,20.2,280,162,89,617,0,,,
0:38:57,37.5,20.2,280,161,89,618,0,,,
0:38:58,37.5,20.2,294,161,89,618,0,,,
0:38:59,37.7,20.2,298,161,90,618,0,,,
0:39:00,37.7,20.2,285,161,90,619,0,,,
0:39:01,37.7,20.2,285,161,90,619,0,,,
0:39:02,37.7,20.2,278,162,89,619,0,,,
0:39:03,37.6,20.2,276,162,89,620,0,,,
0:39:04,37.6,20.2,283,162,89,620,0,,,
0:39:05,37.6,20.3,289,161,90,620,0,,,
0:39:06,37.7,20.3,285,161,89,621,0,,,
0:39:07,37.6,20.3,269,161,89,621,0,,,
0:39:08,37.5,20.3,274,161,89,621,0,,,
0:39:09,37.5,20.3,280,161,89,622,0,,,
0:39:10,37.5,20.3,280,161,89,622,0,,,
0:39:11,37.5,20.3,274,161,89,622,0,,,
0:39:12,37.3,20.3,271,160,89,623,0,,,
0:39:13,37.3,20.3,271,161,89,623,0,,,
0:39:14,37.2,20.3,269,160,88,623,0,,,
0:39:15,37.2,20.4,276,160,89,623,0,,,
0:39:16,37.2,20.4,276,160,88,624,0,,,
0:39:17,37.2,20.4,276,160,89,624,0,,,
0:39:18,37.2,20.4,289,160,89,624,0,,,
0:39:19,37.5,20.4,301,160,89,625,0,,,
0:39:20,37.6,20.4,289,160,89,625,0,,,
0:39:21,37.6,20.4,283,160,89,625,0,,,
0:39:22,37.6,20.4,289,160,90,626,0,,,
0:39:23,37.7,20.4,292,160,90,626,0,,,
0:39:24,37.7,20.4,278,160,90,626,0,,,
0:39:25,37.6,20.5,276,160,89,627,0,,,
0:39:26,37.6,20.5,283,161,89,627,0,,,
0:39:27,37.6,20.5,289,161,89,627,0,,,
0:39:28,37.7,20.5,285,161,90,628,0,,,
0:39:29,37.6,20.5,276,161,90,628,0,,,
0:39:30,37.6,20.5,296,162,90,628,0,,,
0:39:31,37.8,20.5,308,162,90,629,0,,,
0:39:32,38,20.5,296,162,90,629,0,,,
0:39:33,38,20.5,296,162,91,629,0,,,
0:39:34,38.1,20.5,292,162,90,630,0,,,
0:39:35,38,20.6,289,162,90,630,0,,,
0:39:36,38.1,20.6,299,162,91,630,0,,,
0:39:37,38.1,20.6,299,162,91,631,0,,,
0:39:38,38.2,20.6,308,162,91,631,0,,,
0:39:39,38.3,20.6,303,162,91,632,0,,,
0:39:40,38.3,20.6,297,162,91,632,0,,,
0:39:41,38.3,20.6,297,163,91,632,0,,,
0:39:42,38.3,20.6,297,162,91,633,0,,,
0:39:43,38.3,20.6,303,163,91,633,0,,,
0:39:44,38.5,20.6,299,163,91,633,0,,,
0:39:45,38.3,20.7,290,163,91,634,0,,,
0:39:46,38.3,20.7,303,163,91,634,0,,,
0:39:47,38.5,20.7,306,163,92,634,0,,,
0:39:48,38.5,20.7,299,164,92,635,0,,,
0:39:49,38.5,20.7,306,164,92,635,0,,,
0:39:50,38.6,20.7,315,164,92,635,0,,,
0:39:51,38.7,20.7,325,164,93,636,0,,,
0:39:52,39,20.7,315,164,92,636,0,,,
0:39:53,38.9,20.7,320,165,93,636,0,,,
0:39:54,39.2,20.7,342,165,93,637,0,,,
0:39:55,39.4,20.8,323,165,94,637,0,,,
0:39:56,39.4,20.8,316,166,94,638,0,,,
0:39:57,39.4,20.8,316,166,93,638,0,,,
0:39:58,39.4,20.8,309,166,93,638,0,,,
0:39:59,39.2,20.8,306,167,93,639,0,,,
0:40:00,39.2,20.8,313,167,93,639,0,,,
0:40:01,39.2,20.8,306,167,93,639,0,,,
0:40:02,39.1,20.8,297,167,93,640,0,,,
0:40:03,39,20.8,301,167,93,640,0,,,
0:40:04,39,20.8,301,167,92,640,0,,,
0:40:05,38.9,20.9,299,168,92,641,0,,,
0:40:06,38.9,20.9,306,168,93,641,0,,,
0:40:07,38.9,20.9,306,168,92,642,0,,,
0:40:08,38.9,20.9,313,168,93,642,0,,,
0:40:09,39,20.9,308,168,92,642,0,,,
0:40:10,38.9,20.9,299,167,92,643,0,,,
0:40:11,38.9,20.9,306,167,92,643,0,,,
0:40:12,38.9,20.9,299,168,92,643,0,,,
0:40:13,38.7,20.9,290,168,92,644,0,,,
0:40:14,38.6,20.9,280,168,91,644,0,,,
0:40:15,38.3,21,283,168,91,644,0,,,
0:40:16,38.3,21,290,168,91,645,0,,,
0:40:17,38.2,21,280,169,91,645,0,,,
0:40:18,38.1,21,285,169,91,645,0,,,
0:40:19,38.1,21,306,169,91,646,0,,,
0:40:20,38.3,21,317,169,92,646,0,,,
0:40:21,38.5,21,313,168,92,646,0,,,
0:40:22,38.6,21,308,169,92,647,0,,,
0:40:23,38.6,21,294,169,92,647,0,,,
0:40:24,38.5,21,306,169,92,647,0,,,
0:40:25,38.7,21.1,318,169,92,648,0,,,
0:40:26,38.7,21.1,311,169,92,648,0,,,
0:40:27,38.9,21.1,313,170,93,648,0,,,
0:40:28,38.9,21.1,306,170,92,649,0,,,
0:40:29,38.9,21.1,306,170,92,649,0,,,
0:40:30,38.9,21.1,306,170,92,650,0,,,
0:40:31,38.9,21.1,313,170,93,650,0,,,
0:40:32,39,21.1,316,171,93,650,0,,,
0:40:33,39,21.1,308,171,93,651,0,,,
0:40:34,39,21.1,308,171,93,651,0,,,
0:40:35,39,21.2,301,171,93,651,0,,,
0:40:36,38.9,21.2,292,171,92,652,0,,,
0:40:37,38.7,21.2,297,171,92,652,0,,,
0:40:38,38.7,21.2,297,172,92,652,0,,,
0:40:39,38.6,21.2,294,171,92,653,0,,,
0:40:40,38.6,21.2,301,172,92,653,0,,,
0:40:41,38.6,21.2,294,172,91,653,0,,,
0:40:42,38.5,21.2,292,172,92,654,0,,,
0:40:43,38.5,21.2,299,172,92,654,0,,,
0:40:44,38.5,21.2,306,172,92,654,0,,,
0:40:45,38.6,21.3,315,172,92,655,0,,,
0:40:46,38.7,21.3,311,172,92,655,0,,,
0:40:47,38.7,21.3,304,172,92,656,0,,,
0:40:48,38.7,21.3,304,172,92,656,0,,,
0:40:49,38.7,21.3,297,172,92,656,0,,,
0:40:50,38.6,21.3,287,172,92,657,0,,,
0:40:51,38.5,21.3,285,172,91,657,0,,,
0:40:52,38.3,21.3,290,172,91,657,0,,,
0:40:53,38.3,21.3,297,172,91,658,0,,,
0:40:54,38.3,21.3,297,172,91,658,0,,,
0:40:55,38.3,21.4,303,172,91,658,0,,,
0:40:56,38.5,21.4,299,171,91,659,0,,,
0:40:57,38.3,21.4,297,171,91,659,0,,,
0:40:58,38.5,21.4,306,171,91,659,0,,,
0:40:59,38.5,21.4,299,171,92,660,0,,,
0:41:00,38.5,21.4,306,171,92,660,0,,,
0:41:01,38.6,21.4,308,171,92,660,0,,,
0:41:02,38.6,21.4,294,171,91,661,0,,,
0:41:03,38.5,21.4,285,171,91,661,0,,,
0:41:04,38.3,21.4,290,171,91,661,0,,,
0:41:05,38.3,21.5,297,171,91,662,0,,,
0:41:06,38.3,21.5,303,171,91,662,0,,,
0:41:07,38.5,21.5,306,171,92,662,0,,,
0:41:08,38.5,21.5,313,170,92,663,0,,,
0:41:09,38.7,21.5,332,171,93,663,0,,,
0:41:10,39,21.5,315,171,92,664,0,,,
0:41:11,38.9,21.5,292,170,92,664,0,,,
0:41:12,38.7,21.5,297,170,92,664,0,,,
0:41:13,38.7,21.5,304,170,92,665,0,,,
0:41:14,38.7,21.5,311,171,92,665,0,,,
0:41:15,38.9,21.6,313,171,92,665,0,,,
0:41:16,38.9,21.6,306,172,92,666,0,,,
0:41:17,38.9,21.6,306,172,93,666,0,,,
0:41:18,38.9,21.6,320,172,93,666,0,,,
0:41:19,39.1,21.6,339,172,94,667,0,,,
0:41:20,39.4,21.6,330,172,94,667,0,,,
0:41:21,39.4,21.6,309,172,93,668,0,,,
0:41:22,39.2,21.6,306,172,93,668,0,,,
0:41:23,39.2,21.6,313,173,93,668,0,,,
0:41:24,39.2,21.6,306,173,93,669,0,,,
0:41:25,39.1,21.7,297,173,93,669,0,,,
0:41:26,39,21.7,301,173,93,669,0,,,
0:41:27,39,21.7,308,173,93,670,0,,,
0:41:28,39,21.7,323,173,93,670,0,,,
0:41:29,39.2,21.7,320,173,93,670,0,,,
0:41:30,39.1,21.7,304,173,93,671,0,,,
0:41:31,39.1,21.7,304,173,93,671,0,,,
0:41:32,39,21.7,301,174,93,671,0,,,
0:41:33,39,21.7,308,174,93,672,0,,,
0:41:34,39,21.7,316,174,93,672,0,,,
0:41:35,39.1,21.8,311,174,93,673,0,,,
0:41:36,39,21.8,301,174,93,673,0,,,
0:41:37,39,21.8,308,174,93,673,0,,,
0:41:38,39,21.8,316,174,93,674,0,,,
0:41:39,39.1,21.8,332,173,94,674,0,,,
0:41:40,39.4,21.8,330,174,94,674,0,,,
0:41:41,39.4,21.8,316,174,94,675,0,,,
0:41:42,39.4,21.8,316,174,94,675,0,,,
0:41:43,39.4,21.8,316,174,94,675,0,,,
0:41:44,39.4,21.8,323,174,94,676,0,,,
0:41:45,39.5,21.9,333,174,94,676,0,,,
0:41:46,39.6,21.9,335,174,95,677,0,,,
0:41:47,39.7,21.9,338,174,95,677,0,,,
0:41:48,39.9,21.9,340,175,95,677,0,,,
0:41:49,40,21.9,336,175,95,678,0,,,
0:41:50,40,21.9,336,175,95,678,0,,,
0:41:51,40.1,21.9,338,175,95,679,0,,,
0:41:52,40.1,21.9,338,175,96,679,0,,,
0:41:53,40.2,21.9,348,175,96,679,0,,,
0:41:54,40.4,21.9,336,175,96,680,0,,,
0:41:55,40.2,22,319,175,95,680,0,,,
0:41:56,40.1,22,317,175,95,681,0,,,
0:41:57,40,22,321,175,95,681,0,,,
0:41:58,40,22,321,175,95,681,0,,,
0:41:59,39.9,22,326,175,95,682,0,,,
0:42:00,40,22,336,175,95,682,0,,,
0:42:01,40,22,321,175,95,682,0,,,
0:42:02,39.9,22,312,175,95,683,0,,,
0:42:03,39.7,22,323,175,95,683,0,,,
0:42:04,39.9,22.1,340,175,95,684,0,,,
0:42:05,40,22.1,336,176,95,684,0,,,
0:42:06,40,22.1,336,175,95,684,0,,,
0:42:07,40.1,22.1,338,175,96,685,0,,,
0:42:08,40.1,22.1,324,176,95,685,0,,,
0:42:09,40,22.1,314,176,95,685,0,,,
0:42:10,39.9,22.1,312,176,95,686,0,,,
0:42:11,39.7,22.1,316,176,95,686,0,,,
0:42:12,39.7,22.1,331,176,95,687,0,,,
0:42:13,39.9,22.2,333,176,95,687,0,,,
0:42:14,39.9,22.2,333,176,95,687,0,,,
0:42:15,40,22.2,336,176,95,688,0,,,
0:42:16,40,22.2,328,176,95,688,0,,,
0:42:17,40,22.2,321,177,95,688,0,,,
0:42:18,39.9,22.2,319,177,95,689,0,,,
0:42:19,39.9,22.2,319,177,94,689,0,,,
0:42:20,39.7,22.2,316,177,95,690,0,,,
0:42:21,39.7,22.2,323,176,94,690,0,,,
0:42:22,39.7,22.3,309,177,94,690,0,,,
0:42:23,39.5,22.3,311,177,94,691,0,,,
0:42:24,39.6,22.3,328,177,94,691,0,,,
0:42:25,39.6,22.3,328,176,95,691,0,,,
0:42:26,39.7,22.3,331,176,95,692,0,,,
0:42:27,39.7,22.3,323,176,95,692,0,,,
0:42:28,39.7,22.3,323,177,95,693,0,,,
0:42:29,39.7,22.3,331,177,95,693,0,,,
0:42:30,39.9,22.3,340,177,95,693,0,,,
0:42:31,40,22.4,343,177,95,694,0,,,
0:42:32,40.1,22.4,338,177,95,694,0,,,
0:42:33,40.1,22.4,324,177,95,694,0,,,
0:42:34,40,22.4,328,177,95,695,0,,,
0:42:35,40.1,22.4,338,177,95,695,0,,,
0:42:36,40.1,22.4,331,178,95,696,0,,,
0:42:37,40.1,22.4,331,178,95,696,0,,,
0:42:38,40.1,22.4,331,178,95,696,0,,,
0:42:39,40.1,22.4,331,178,96,697,0,,,
0:42:40,40.1,22.5,331,178,95,697,0,,,
0:42:41,40.1,22.5,338,178,96,698,0,,,
0:42:42,40.2,22.5,355,178,96,698,0,,,
0:42:43,40.5,22.5,353,178,96,698,0,,,
0:42:44,40.5,22.5,324,179,96,699,0,,,
0:42:45,40.2,22.5,319,179,96,699,0,,,
0:42:46,40.2,22.5,334,179,96,700,0,,,
0:42:47,40.2,22.5,334,179,96,700,0,,,
0:42:48,40.2,22.5,326,179,96,700,0,,,
0:42:49,40.1,22.6,324,179,95,701,0,,,
0:42:50,40.1,22.6,338,179,95,701,0,,,
0:42:51,40.2,22.6,334,178,95,701,0,,,
0:42:52,40.1,22.6,317,178,95,702,0,,,
0:42:53,40,22.6,328,178,95,702,0,,,
0:42:54,40.1,22.6,331,178,95,703,0,,,
0:42:55,40,22.6,314,178,95,703,0,,,
0:42:56,39.9,22.6,312,178,94,703,0,,,
0:42:57,39.7,22.6,302,178,94,704,0,,,
0:42:58,39.5,22.7,297,178,94,704,0,,,
0:42:59,39.4,22.7,309,178,94,704,0,,,
0:43:00,39.4,22.7,309,178,93,705,0,,,
0:43:01,39.2,22.7,306,178,93,705,0,,,
0:43:02,39.2,22.7,320,178,94,705,0,,,
0:43:03,39.4,22.7,316,178,93,706,0,,,
0:43:04,39.2,22.7,306,178,93,706,0,,,
0:43:05,39.2,22.7,306,178,93,707,0,,,
0:43:06,39.1,22.7,304,178,93,707,0,,,
0:43:07,39.1,22.7,304,178,93,707,0,,,
0:43:08,39,22.8,301,178,93,708,0,,,
0:43:09,39,22.8,316,178,93,708,0,,,
0:43:10,39.1,22.8,325,178,93,708,0,,,
0:43:11,39.2,22.8,320,178,93,709,0,,,
0:43:12,39.2,22.8,306,178,93,709,0,,,
0:43:13,39.1,22.8,290,178,93,709,0,,,
0:43:14,38.9,22.8,292,178,92,710,0,,,
0:43:15,38.9,22.8,292,178,92,710,0,,,
0:43:16,38.6,22.8,287,178,92,710,0,,,
0:43:17,38.6,22.8,301,178,92,711,0,,,
0:43:18,38.6,22.9,308,178,92,711,0,,,
0:43:19,38.7,22.9,318,178,92,711,0,,,
0:43:20,38.9,22.9,313,178,92,712,0,,,
0:43:21,38.9,22.9,306,178,93,712,0,,,
0:43:22,38.9,22.9,313,178,93,713,0,,,
0:43:23,39,22.9,323,178,93,713,0,,,
0:43:24,39.1,22.9,339,179,94,713,0,,,
0:43:25,39.5,22.9,361,179,95,714,0,,,
0:43:26,39.9,22.9,347,179,95,714,0,,,
0:43:27,39.9,22.9,333,179,95,715,0,,,
0:43:28,40,23,336,179,95,715,0,,,
0:43:29,40,23,336,179,95,715,0,,,
0:43:30,40.1,23,338,179,96,716,0,,,
0:43:31,40.1,23,331,179,96,716,0,,,
0:43:32,40.1,23,338,179,96,716,0,,,
0:43:33,40.2,23,326,179,95,717,0,,,
0:43:34,40,23,307,179,95,717,0,,,
